Track_Name,Artist_Name,Album_Name,Album_Artist_Name,Album_Release_Date,Album_Release_Year,Disc_Number,Track_Number,Track_Duration_Milliseconds,Track_Duration_Seconds,Track_Duration_Minutes,Explicit,Popularity,Artist_Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Language
Omkaram Srusthi,Venkat Sai,Damarukam,Devi Sri Prasad,10-09-2012,2012,1,1,64257,64.257,1.07095,FALSE,44,Unknown,0.612,0.765,9,-5.367,1,0.0662,0.24,3.24E-06,0.195,0.5,172.135,4,Telugu
Akhilanda Koti,"Sarath Santosh, Srinidhi",Om Namo Venkatesaya,M. M. Keeravani,08-01-2017,2017,1,3,262046,262.046,4.367433333,FALSE,41,tollywood,0.416,0.616,2,-6.014,0,0.0468,0.725,1.52E-05,0.193,0.357,170.693,4,Telugu
Brahmothsava,Srinidhi,Om Namo Venkatesaya,M. M. Keeravani,08-01-2017,2017,1,10,191718,191.718,3.1953,FALSE,30,Unknown,0.57,0.857,8,-6.778,1,0.233,0.679,0.000203,0.251,0.602,169.753,4,Telugu
Anda Pinda,"Lokeswar, Koushik, Mohana Bhogaraju, Sony",Om Namo Venkatesaya,M. M. Keeravani,08-01-2017,2017,1,7,140957,140.957,2.349283333,FALSE,31,"telugu devotional,wonky,tollywood",0.737,0.648,5,-7.288,0,0.0346,0.586,6.68E-05,0.258,0.708,105.959,4,Telugu
Asmadeeya,"Vetui Sundara, Rama Murthy, Mano, K. S. Chithra",Annamayya,M. M. Keeravani,01-01-1997,1997,1,11,235340,235.34,3.922333333,FALSE,35,"telugu devotional,filmi,tamil pop,filmi",0.759,0.732,7,-4.092,1,0.0387,0.785,2.40E-06,0.136,0.637,142.066,3,Telugu
Vinaro Bhagyamu,"Annamayya Keerthana, S. P. Balasubrahmanyam, Srilekha Keeravani Anuradha, Anand, Gangadhar Das, Renuka Purnachandhar, Sujatha, Anand Bhattacharya",Annamayya,M. M. Keeravani,01-01-1997,1997,1,1,210049,210.049,3.500816667,FALSE,42,"telugu devotional,filmi,filmi,malayalam pop",0.411,0.676,7,-4.776,1,0.201,0.892,0,0.677,0.763,179.649,4,Telugu
Moosina Muthyalake,"Annamayya Keerthana, S. P. Balasubrahmanyam, K. S. Chithra",Annamayya,M. M. Keeravani,01-01-1997,1997,1,10,199947,199.947,3.33245,FALSE,40,"telugu devotional,filmi,filmi",0.661,0.49,5,-6.238,0,0.0567,0.845,4.22E-06,0.499,0.77,142.258,3,Telugu
Podagantimayya,"Annamayya Keerthana, S. P. Balasubrahmanyam",Annamayya,M. M. Keeravani,01-01-1997,1997,1,7,248212,248.212,4.136866667,FALSE,39,"telugu devotional,filmi",0.548,0.816,0,-3.996,1,0.051,0.753,1.90E-06,0.627,0.663,86.9,4,Telugu
Tlugu Padaniki,"Veturi Sundararama Murthy, S. P. Balasubrahmanyam, Sujatha, Renuka",Annamayya,M. M. Keeravani,01-01-1997,1997,1,2,234100,234.1,3.901666667,FALSE,41,"telugu devotional,filmi,filmi,malayalam pop,classic tollywood",0.724,0.826,2,-3.713,1,0.046,0.791,2.12E-06,0.435,0.643,136.781,4,Telugu
Ele Ele Maradalaa,"Vetui Sundara, Rama Murthy, S. P. Balasubrahmanyam, Sujatha, Anuradha Paudwal",Annamayya,M. M. Keeravani,01-01-1997,1997,1,3,263339,263.339,4.388983333,FALSE,42,"telugu devotional,filmi,filmi,malayalam pop,bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.77,0.735,2,-5.319,1,0.0826,0.399,0.000219,0.0869,0.922,148.45,3,Telugu
Padharu Kalalaku,"J.K. Bharavi, Mano",Annamayya,M. M. Keeravani,01-01-1997,1997,1,4,133565,133.565,2.226083333,FALSE,39,"telugu devotional,filmi,tamil pop",0.666,0.52,5,-7.13,0,0.0355,0.864,0,0.07,0.692,138.014,3,Telugu
Kalaganti Kalaganti,"Annamayya Keerthana, S. P. Balasubrahmanyam",Annamayya,M. M. Keeravani,01-01-1997,1997,1,5,170945,170.945,2.849083333,FALSE,39,"telugu devotional,filmi",0.664,0.568,0,-5.357,1,0.045,0.859,3.25E-05,0.14,0.415,141.749,5,Telugu
Adivo Alladivo,"Annamayya Keerthana, S. P. Balasubrahmanyam",Annamayya,M. M. Keeravani,01-01-1997,1997,1,6,235471,235.471,3.924516667,FALSE,45,"telugu devotional,filmi",0.552,0.771,0,-3.195,1,0.0402,0.613,4.66E-06,0.11,0.516,101.07,4,Telugu
Suddha Brahma,Pranavi,Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,15,138622,138.622,2.310366667,FALSE,38,tollywood,0.62,0.392,6,-7.908,0,0.029,0.552,0,0.352,0.512,109.869,4,Telugu
Veyi Naamaala Vaada,Ramya Behra,Om Namo Venkatesaya,M. M. Keeravani,08-01-2017,2017,1,1,290647,290.647,4.844116667,FALSE,40,tollywood,0.457,0.612,10,-6.754,0,0.0757,0.74,2.58E-05,0.172,0.592,101.82,4,Telugu
Aigiri Nandini - Mahishasura Mardini Stotram,Rajalakshmee Sanjay,South Devotional Songs,Rajalakshmee Sanjay,05-05-2015,2015,1,1,901002,901.002,15.0167,FALSE,34,mantra,0.801,0.85,0,-7.321,0,0.0593,0.112,0,0.116,0.795,116.017,4,Telugu
Hylessa,"M. M. Keeravani, Devi Sri Prasad, Malavika",Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,3,256146,256.146,4.2691,FALSE,39,"classic tollywood,filmi,filmi,tollywood,filmi,tollywood",0.571,0.582,5,-5.761,1,0.0445,0.79,6.89E-05,0.439,0.625,154.684,3,Telugu
Kanulara Chuddam,"Chakri, Malavika",Simha,Chakri,31-03-2010,2010,1,5,372720,372.72,6.212,FALSE,28,"filmi,tollywood,filmi,tollywood",0.691,0.631,7,-9.037,0,0.0349,0.122,9.89E-06,0.337,0.532,105.007,1,Telugu
Sri Raghavam,M. M. Keeravani,Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,1,58333,58.333,0.972216667,FALSE,36,"classic tollywood,filmi",0.436,0.18,2,-8.823,0,0.0349,0.822,0,0.296,0.347,38.134,4,Telugu
Adhigadhigo,S. P. Balasubrahmanyam,Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,2,239189,239.189,3.986483333,FALSE,36,filmi,0.686,0.558,2,-7.526,1,0.0443,0.633,1.01E-05,0.0771,0.522,132.972,4,Telugu
Ekshvaku Kula,Shankar Mahadevan,Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,5,128085,128.085,2.13475,FALSE,35,"desi hip hop,desi pop,filmi,modern bollywood",0.556,0.678,5,-6.086,1,0.0774,0.694,0,0.342,0.294,153.335,5,Telugu
Idhigidhigo,Sunitha,Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,7,145091,145.091,2.418183333,FALSE,35,"classic tollywood,filmi,tollywood",0.54,0.395,6,-8.004,0,0.0382,0.852,1.52E-06,0.278,0.487,138.863,3,Telugu
Charanamulane,"Madhu Balakrishnan, K. S. Chithra, Ramachari",Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,8,239585,239.585,3.993083333,FALSE,34,"filmi,mollywood,tamil pop,filmi",0.534,0.625,5,-7.748,1,0.0967,0.646,0,0.567,0.676,113.882,4,Telugu
Chalu Chalu,"S.P.Charan, Sunitha",Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,9,199840,199.84,3.330666667,FALSE,34,"filmi,classic tollywood,filmi,tollywood",0.748,0.392,5,-9.097,0,0.187,0.477,0,0.363,0.767,86.034,4,Telugu
Nanu Brovamani,"S. P. Balasubrahmanyam, Sunitha",Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,10,174671,174.671,2.911183333,FALSE,34,"filmi,classic tollywood,filmi,tollywood",0.659,0.345,2,-8.074,0,0.0381,0.89,8.84E-06,0.208,0.373,116.384,1,Telugu
Yentho Ruchira,S. P. Balasubrahmanyam,Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,12,168536,168.536,2.808933333,FALSE,36,filmi,0.706,0.612,2,-8.587,1,0.0779,0.612,0,0.302,0.799,101.917,4,Telugu
Rama Rama,Mallikarjun,Sri Anjaneyam,Mani Sharma,24-07-2004,2004,1,2,317132,317.132,5.285533333,FALSE,35,filmi,0.591,0.643,7,-7.885,1,0.0439,0.0721,1.15E-05,0.0541,0.534,86.708,4,Telugu
Bhajare Nanda Gopala,K. S. Chithra,Dwaraka,Sai Karthik,17-10-2016,2016,1,1,242597,242.597,4.043283333,FALSE,24,filmi,0.644,0.86,6,-6.452,0,0.0632,0.398,0.000388,0.0884,0.913,154.477,3,Telugu
Gopala Gopala (Theme),Haricharan,Gopala Gopala,Anup Rubens,01-08-2014,2014,1,4,153388,153.388,2.556466667,FALSE,26,"filmi,tamil pop",0.781,0.739,10,-9.256,0,0.068,0.559,0.426,0.106,0.648,140.063,4,Telugu
Shiva Shiva Shankara,Shankar Mahadevan,Damarukam,Devi Sri Prasad,10-09-2012,2012,1,10,294973,294.973,4.916216667,FALSE,45,"desi hip hop,desi pop,filmi,modern bollywood",0.753,0.923,7,-3.463,1,0.0454,0.337,6.22E-05,0.0485,0.727,107.999,4,Telugu
Aigiri Nandini - Rock Version,"Sowrabha, Samarthan, Ramprakash",Aigiri Nandini (Rock Version),Sowrabha,14-09-2016,2016,1,1,296402,296.402,4.940033333,FALSE,40,Unknown,0.602,0.713,9,-12.404,1,0.0414,0.0325,0,0.106,0.712,139.948,4,Telugu
Vakrathunda Mahakaya,S. P. Balasubrahmanyam,Devullu,Vandemataram Srinivas,09-05-2001,2001,1,1,287888,287.888,4.798133333,FALSE,38,filmi,0.655,0.743,11,-5.439,1,0.0425,0.132,0,0.755,0.732,128.076,4,Telugu
Sita Rama Charitham - Telugu,"Anitha Karthikeyan, Keerthana Sabarish, Ilaiyaraaja",Sri Rama Navami Bhakti Patalu,Ilaiyaraaja,27-10-2020,2020,1,4,393480,393.48,6.558,FALSE,23,"tamil pop,mollywood,classic kollywood,filmi,tamil pop",0.501,0.43,4,-11.801,0,0.0637,0.636,0,0.106,0.169,116.698,3,Telugu
Slokam,"K. S. Chithra, Kalpana",Sri Anjaneyam,Mani Sharma,24-07-2004,2004,1,5,157153,157.153,2.619216667,FALSE,26,"filmi,bhojpuri pop",0.47,0.672,2,-8.178,1,0.0636,0.0184,3.30E-05,0.112,0.0859,125.929,4,Telugu
Sharanu Sharanu,"M. M. Keeravani, Madhu Balakrishnan, Sunitha",Shirdi Sai (Original Motion Picture Soundtrack),M. M. Keeravani,13-08-2012,2012,1,2,385173,385.173,6.41955,FALSE,40,"classic tollywood,filmi,filmi,mollywood,tamil pop,classic tollywood,filmi,tollywood",0.519,0.546,7,-8.235,1,0.0489,0.785,2.58E-05,0.143,0.792,102.928,4,Telugu
Sri Hanuman Dandakam,Partha Saradhi,Jai Hanuman,Nihal,21-05-2002,2002,1,5,233351,233.351,3.889183333,FALSE,34,telugu devotional,0.597,0.882,2,-3.173,1,0.095,0.467,0,0.0376,0.914,166.01,4,Telugu
Ayyappa Devaya,S. P. Balasubrahmanyam,Devullu,Vandemataram Srinivas,09-05-2001,2001,1,5,322891,322.891,5.381516667,FALSE,39,filmi,0.405,0.958,2,-4.383,1,0.176,0.139,1.10E-05,0.256,0.473,98.577,3,Telugu
Kamaneeyam,S. P. Balasubrahmanyam,Om Namo Venkatesaya,M. M. Keeravani,08-01-2017,2017,1,9,304272,304.272,5.0712,FALSE,31,filmi,0.51,0.509,9,-9.136,1,0.0375,0.834,2.62E-05,0.331,0.654,129.253,4,Telugu
Govinda Naamalu,Sai Shrikanth,Govinda Naamalu,Sai Shrikanth,19-04-2020,2020,1,1,575800,575.8,9.596666667,FALSE,22,Unknown,0.583,0.559,5,-7.85,1,0.0394,0.366,0,0.0465,0.668,149.867,3,Telugu
Kaliyuga Vaikuntapuri,"S. P. Balasubrahmanyam, Srinidhi, Ramya Behra",Om Namo Venkatesaya,M. M. Keeravani,08-01-2017,2017,1,5,550545,550.545,9.17575,FALSE,31,"filmi,tollywood",0.38,0.635,3,-6.864,1,0.0585,0.75,2.79E-05,0.204,0.638,161.617,3,Telugu
Antha Ramamayam,S. P. Balasubrahmanyam,Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,4,205924,205.924,3.432066667,FALSE,39,filmi,0.517,0.367,2,-8.655,0,0.0343,0.436,0.00476,0.163,0.551,121.866,4,Telugu
Mangalam,Brundham,Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,19,49280,49.28,0.821333333,FALSE,35,Unknown,0.646,0.744,2,-8.209,1,0.0533,0.766,0,0.305,0.705,162.189,3,Telugu
Dasarathi,"S. P. Balasubrahmanyam, K. S. Chithra",Sri Ramadasu,M. M. Keeravani,13-01-2006,2006,1,18,226426,226.426,3.773766667,FALSE,35,"filmi,filmi",0.439,0.717,0,-7.221,1,0.121,0.597,0,0.144,0.585,145.843,4,Telugu
Ramayanamu,"Shreya Ghoshal, K. S. Chithra",Sri Rama Rajyam,Ilaiyaraaja,15-08-2011,2011,1,7,388210,388.21,6.470166667,FALSE,25,"desi pop,filmi,modern bollywood,filmi",0.514,0.391,5,-11.234,0,0.0413,0.616,1.57E-05,0.15,0.275,119.852,4,Telugu
Evadunnadu,S. P. Balasubrahmanyam,Sri Rama Rajyam,Ilaiyaraaja,15-08-2011,2011,1,2,90689,90.689,1.511483333,FALSE,25,filmi,0.675,0.33,7,-10.826,1,0.0359,0.685,0,0.353,0.312,77.992,4,Telugu
Shri Ganashaya Dheemahi,Sivasri Skandaprasad,Shri Ganashaya Dheemahi,Sivasri Skandaprasad,07-09-2021,2021,1,1,327428,327.428,5.457133333,FALSE,29,Unknown,0.708,0.472,1,-12.278,1,0.146,0.743,0,0.0706,0.613,139.93,4,Telugu
Okkade Devudu,"M. M. Keeravani, Nagarjuna, Shankar Mahadevan",Shirdi Sai (Original Motion Picture Soundtrack),M. M. Keeravani,13-08-2012,2012,1,3,263293,263.293,4.388216667,FALSE,34,"classic tollywood,filmi,desi hip hop,desi pop,filmi,modern bollywood",0.501,0.694,9,-6.313,0,0.131,0.778,0,0.108,0.507,109.981,4,Telugu
Hey Panduranga,Prabhakar,Sri Shiridi Sai Baba Mahathyam,Various Artists,02-03-2006,2006,1,3,299826,299.826,4.9971,FALSE,36,Unknown,0.569,0.768,4,-5.462,1,0.0882,0.345,0,0.124,0.754,107.174,4,Telugu
Neevulekha Andanalamu,Ramu,Sri Shiridi Sai Baba Mahathyam,Various Artists,02-03-2006,2006,1,7,411346,411.346,6.855766667,FALSE,28,telugu devotional,0.457,0.453,9,-8.184,0,0.0395,0.792,0,0.354,0.545,129.23,3,Telugu
Vinnapalu Vinavle,"Annamayya Keerthana, S. P. Balasubrahmanyam, Renuka, Sri Lekha",Annamayya,M. M. Keeravani,01-01-1997,1997,1,8,245952,245.952,4.0992,FALSE,42,"telugu devotional,filmi,classic tollywood",0.465,0.599,7,-5.825,1,0.141,0.743,0,0.485,0.636,159.668,4,Telugu
Hariharasanam,K. J. Yesudas,Ayyappa Janma Rahasyam,K. V. Mahadevan,11-09-1990,1990,1,8,302132,302.132,5.035533333,FALSE,36,"filmi,mollywood",0.648,0.677,2,-6.469,0,0.0895,0.636,0,0.432,0.896,145.509,3,Telugu
Omkara Rupana,K. J. Yesudas,Aavide Shyamala,Madhavapeddi Suresh,06-01-1997,1997,1,5,219489,219.489,3.65815,FALSE,15,"filmi,mollywood",0.632,0.715,4,-8.423,0,0.323,0.713,0,0.585,0.749,166.225,5,Telugu
Baba Sai Baba,Ramu,Sri Shiridi Sai Baba Mahathyam,Various Artists,02-03-2006,2006,1,1,278680,278.68,4.644666667,FALSE,31,telugu devotional,0.623,0.77,2,-6.733,0,0.0989,0.71,3.60E-06,0.0801,0.788,90.447,4,Telugu
Sri Anjaneya - Slokam,"Parupalli Ranganath, Ramana",Veeranjaneya Bhajanalu,"Parupalli Ranganath, Ramana, S. Parupalli",09-01-2003,2003,1,1,74306,74.306,1.238433333,FALSE,31,"mantra,telugu devotional,telugu devotional",0.36,0.159,4,-12.349,0,0.0388,0.961,0.00252,0.209,0.346,91.787,5,Telugu
Rama Navami,"M. M. Keeravani, Hariharan, Malavika",Shirdi Sai (Original Motion Picture Soundtrack),M. M. Keeravani,13-08-2012,2012,1,7,313853,313.853,5.230883333,FALSE,29,"classic tollywood,filmi,filmi,ghazal,tamil pop,filmi,tollywood",0.672,0.736,6,-6.035,1,0.0387,0.664,7.04E-06,0.282,0.83,97.003,4,Telugu
Govindaa Sritha,"Annamayya Keerthana, S. P. Balasubrahmanyam, M. M. Keeravani, Anand Bhattacharya, Anuradha Paudwal",Annamayya,M. M. Keeravani,01-01-1997,1997,1,16,478300,478.3,7.971666667,FALSE,39,"telugu devotional,filmi,classic tollywood,filmi,bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.538,0.63,0,-5.391,1,0.0548,0.653,0,0.174,0.579,117.302,4,Telugu
Visweswaraya,S. P. Balasubrahmanyam,Siva Stuthi Stothrams - Harathi - Chanting,S. P. Balasubrahmanyam,01-01-2009,2009,1,11,284081,284.081,4.734683333,FALSE,13,filmi,0.729,0.551,5,-4.756,1,0.0338,0.689,0,0.342,0.433,123.799,4,Telugu
Maha Padma Sadmey,Saketh,Om Namo Venkatesaya,M. M. Keeravani,08-01-2017,2017,1,8,62209,62.209,1.036816667,FALSE,30,tollywood,0.627,0.663,4,-7.684,1,0.236,0.598,0,0.38,0.852,154.105,5,Telugu
Oh Bojja Ganapayya,Ramu,Sri Vigneshwara Bhajanalu,"Parupalli Ranganath, Ramu",13-08-2002,2002,1,2,284791,284.791,4.746516667,FALSE,30,telugu devotional,0.654,0.568,7,-9.396,0,0.102,0.6,0,0.636,0.967,85.096,4,Telugu
Evaraki Evarayya,Karunya,Om Namo Shiva Rudraya,Bhole shavali,02-07-2011,2011,1,10,243800,243.8,4.063333333,FALSE,21,"telugu indie,tollywood",0.572,0.722,9,-6.596,0,0.048,0.702,0,0.329,0.722,156.249,5,Telugu
Mangalamu Ramunaku - Telugu,"Anitha Karthikeyan, Keerthana Sabarish, Ilaiyaraaja",Sri Rama Navami Bhakti Patalu,Ilaiyaraaja,27-10-2020,2020,1,16,53539,53.539,0.892316667,FALSE,13,"tamil pop,mollywood,classic kollywood,filmi,tamil pop",0.624,0.359,2,-12.249,1,0.041,0.624,0.0102,0.165,0.809,155.157,5,Telugu
Ayya Shivayya,Kaundinya Achutuni,Swararchana,Veenapani,21-01-2021,2021,1,2,252293,252.293,4.204883333,FALSE,32,telugu devotional,0.757,0.684,5,-7.796,1,0.0639,0.0187,5.09E-05,0.137,0.94,145.045,5,Telugu
Bilvaastakam,"Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)","Sri Mallikarjuna Suprbatham, Sankeerthanam, Om Nama Shivaya - Chanting","Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)",01-05-2002,2002,1,5,182146,182.146,3.035766667,FALSE,36,Unknown,0.654,0.387,1,-12.928,0,0.0533,0.89,0,0.101,0.929,107.391,3,Telugu
Aarathi,"M. M. Keeravani, Sunitha",Shirdi Sai (Original Motion Picture Soundtrack),M. M. Keeravani,13-08-2012,2012,1,14,244866,244.866,4.0811,FALSE,32,"classic tollywood,filmi,classic tollywood,filmi,tollywood",0.66,0.512,8,-8.347,1,0.0296,0.677,0,0.0939,0.756,95.949,4,Telugu
Amaraaraama,"M. M. Keeravani, Shweta Pandit",Shirdi Sai (Original Motion Picture Soundtrack),M. M. Keeravani,13-08-2012,2012,1,5,188013,188.013,3.13355,FALSE,34,"classic tollywood,filmi,filmi,modern bollywood",0.645,0.535,0,-6.022,1,0.0268,0.696,0,0.104,0.468,131.004,4,Telugu
Sri Sai Ashtakam,"B.Ramana, Parupalli Ranganath",Sri Sai Chalisa,"Parupalli Ranganath, B.Ramana, Chorus",20-08-2001,2001,1,7,407228,407.228,6.787133333,FALSE,26,"mantra,telugu devotional",0.642,0.424,8,-12.217,1,0.0518,0.659,0,0.169,0.92,87.926,4,Telugu
Lingaastakam,"Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)","Sri Mallikarjuna Suprbatham, Sankeerthanam, Om Nama Shivaya - Chanting","Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)",01-05-2002,2002,1,4,201866,201.866,3.364433333,FALSE,38,Unknown,0.765,0.315,4,-12.978,0,0.0573,0.873,0,0.0568,0.723,113.887,4,Telugu
Gam Gam Ganapathi,"Sai Sankirthi, Kaundinya Achutuni",Swararchana,Veenapani,21-01-2021,2021,1,1,379219,379.219,6.320316667,FALSE,29,"telugu devotional,telugu devotional",0.653,0.667,6,-8.446,1,0.126,0.255,1.31E-05,0.0878,0.723,100.992,4,Telugu
Sai Paadham,M. M. Keeravani,Shirdi Sai (Original Motion Picture Soundtrack),M. M. Keeravani,13-08-2012,2012,1,11,212520,212.52,3.542,FALSE,30,"classic tollywood,filmi",0.663,0.629,0,-5.279,1,0.0497,0.829,0,0.368,0.552,144.978,5,Telugu
Nee Padhamula,"M. M. Keeravani, Sunitha",Shirdi Sai (Original Motion Picture Soundtrack),M. M. Keeravani,13-08-2012,2012,1,12,251946,251.946,4.1991,FALSE,28,"classic tollywood,filmi,classic tollywood,filmi,tollywood",0.672,0.513,4,-9.478,1,0.0349,0.695,0.0222,0.229,0.772,151.497,3,Telugu
Viswanatha Astakam,"Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)","Sri Mallikarjuna Suprbatham, Sankeerthanam, Om Nama Shivaya - Chanting","Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)",01-05-2002,2002,1,3,239066,239.066,3.984433333,FALSE,28,Unknown,0.546,0.217,8,-12.032,0,0.101,0.808,0,0.225,0.386,83.709,1,Telugu
Chaladha,Hemachandra Vedala,Om Namo Shiva Rudraya,Bhole shavali,02-07-2011,2011,1,1,232666,232.666,3.877766667,FALSE,25,"filmi,tollywood",0.556,0.675,5,-5.855,0,0.0382,0.719,0,0.156,0.61,157.128,5,Telugu
Gum Gum Ganapathi,Anurag Kulkarni,Nee Jathaga,Pavan,14-09-2021,2021,1,5,150000,150,2.5,FALSE,10,tollywood,0.577,0.456,1,-8.861,1,0.0306,0.89,5.87E-06,0.231,0.526,90.131,4,Telugu
Kanare Adiye Srisailam,Parupalli Ranganath,Srisaila Mallikarjuna Bhajanalu,Parupalli Ranganath,09-06-1995,1995,1,6,547813,547.813,9.130216667,FALSE,20,"mantra,telugu devotional",0.611,0.506,4,-9.675,1,0.0501,0.859,0,0.312,0.876,140.368,4,Telugu
Nee Padhamula - Male,M. M. Keeravani,Shirdi Sai (Original Motion Picture Soundtrack),M. M. Keeravani,13-08-2012,2012,1,4,308373,308.373,5.13955,FALSE,35,"classic tollywood,filmi",0.633,0.575,4,-9.185,1,0.0311,0.683,0.00181,0.278,0.898,151.516,3,Telugu
